trial_id,stimulus_id,condition,alpha,measure,value
definite_false:bb_5849|alpha=0|measure=confidence_manipulation_check,definite_false:bb_5849,definite_false,0.0,confidence_manipulation_check,0.4927176852244884
definite_correct:qw_132|alpha=0|measure=confidence_manipulation_check,definite_correct:qw_132,definite_correct,0.0,confidence_manipulation_check,0.7419148908711293
definite_false:dpql_1695|alpha=0|measure=confidence_manipulation_check,definite_false:dpql_1695,definite_false,0.0,confidence_manipulation_check,0.3205780762480572
definite_correct:qz_3927|alpha=0|measure=confidence_manipulation_check,definite_correct:qz_3927,definite_correct,0.0,confidence_manipulation_check,0.7041728914083023
definite_correct:bb_6024|alpha=0|measure=confidence_manipulation_check,definite_correct:bb_6024,definite_correct,0.0,confidence_manipulation_check,0.7573985168770831
definite_correct:dpql_2276|alpha=0|measure=confidence_manipulation_check,definite_correct:dpql_2276,definite_correct,0.0,confidence_manipulation_check,0.706179432240674
definite_correct:dpql_216|alpha=0|measure=confidence_manipulation_check,definite_correct:dpql_216,definite_correct,0.0,confidence_manipulation_check,0.7804683698687654
definite_false:qb_3878|alpha=0|measure=confidence_manipulation_check,definite_false:qb_3878,definite_false,0.0,confidence_manipulation_check,0.30066350472625347
ambiguous:ambigqa_train_-4861369907584367396|alpha=0|measure=confidence_manipulation_check,ambiguous:ambigqa_train_-4861369907584367396,ambiguous,0.0,confidence_manipulation_check,0.6361232990819189
definite_correct:qb_1435|alpha=0|measure=confidence_manipulation_check,definite_correct:qb_1435,definite_correct,0.0,confidence_manipulation_check,0.8368841090136471
definite_false:dpql_3261|alpha=0|measure=confidence_manipulation_check,definite_false:dpql_3261,definite_false,0.0,confidence_manipulation_check,0.2891170362883713
definite_correct:qb_34|alpha=0|measure=confidence_manipulation_check,definite_correct:qb_34,definite_correct,0.0,confidence_manipulation_check,0.7890653024657751
definite_correct:tc_1284|alpha=0|measure=confidence_manipulation_check,definite_correct:tc_1284,definite_correct,0.0,confidence_manipulation_check,0.8089446620713602
definite_correct:dpql_5223|alpha=0|measure=confidence_manipulation_check,definite_correct:dpql_5223,definite_correct,0.0,confidence_manipulation_check,0.6849366147363298
definite_correct:qw_5335|alpha=0|measure=confidence_manipulation_check,definite_correct:qw_5335,definite_correct,0.0,confidence_manipulation_check,0.7407213775279615
ambiguous:synthetic_ambiguity_eccd45548d369037|alpha=0|measure=confidence_manipulation_check,ambiguous:synthetic_ambiguity_eccd45548d369037,ambiguous,0.0,confidence_manipulation_check,0.33917178002575377
definite_false:bb_4598|alpha=0|measure=confidence_manipulation_check,definite_false:bb_4598,definite_false,0.0,confidence_manipulation_check,0.31910015842295253
ambiguous:user_ambiguous_045|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_045,ambiguous,0.0,confidence_manipulation_check,0.6324191022241393
definite_correct:dpql_971|alpha=0|measure=confidence_manipulation_check,definite_correct:dpql_971,definite_correct,0.0,confidence_manipulation_check,0.6538577575495764
definite_false:wh_3277|alpha=0|measure=confidence_manipulation_check,definite_false:wh_3277,definite_false,0.0,confidence_manipulation_check,0.3873119275900535
definite_false:tc_349|alpha=0|measure=confidence_manipulation_check,definite_false:tc_349,definite_false,0.0,confidence_manipulation_check,0.6602148212958128
ambiguous:synthetic_ambiguity_39e9eaa2e03e1780|alpha=0|measure=confidence_manipulation_check,ambiguous:synthetic_ambiguity_39e9eaa2e03e1780,ambiguous,0.0,confidence_manipulation_check,0.3567585637967568
definite_correct:qw_859|alpha=0|measure=confidence_manipulation_check,definite_correct:qw_859,definite_correct,0.0,confidence_manipulation_check,0.76138747713278
definite_false:tc_2728|alpha=0|measure=confidence_manipulation_check,definite_false:tc_2728,definite_false,0.0,confidence_manipulation_check,0.35957368311937893
ambiguous:user_ambiguous_024|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_024,ambiguous,0.0,confidence_manipulation_check,0.6528254578464839
definite_correct:dpql_2538|alpha=0|measure=confidence_manipulation_check,definite_correct:dpql_2538,definite_correct,0.0,confidence_manipulation_check,0.7690805836641289
definite_correct:wh_4358|alpha=0|measure=confidence_manipulation_check,definite_correct:wh_4358,definite_correct,0.0,confidence_manipulation_check,0.7805272524007136
ambiguous:user_ambiguous_068|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_068,ambiguous,0.0,confidence_manipulation_check,0.2579874149509124
definite_false:qb_6250|alpha=0|measure=confidence_manipulation_check,definite_false:qb_6250,definite_false,0.0,confidence_manipulation_check,0.6883134359944961
definite_correct:bb_6117|alpha=0|measure=confidence_manipulation_check,definite_correct:bb_6117,definite_correct,0.0,confidence_manipulation_check,0.8089956418896833
definite_correct:qb_365|alpha=0|measure=confidence_manipulation_check,definite_correct:qb_365,definite_correct,0.0,confidence_manipulation_check,0.7239284637708578
ambiguous:user_ambiguous_082|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_082,ambiguous,0.0,confidence_manipulation_check,0.659480935679835
definite_false:qw_5896|alpha=0|measure=confidence_manipulation_check,definite_false:qw_5896,definite_false,0.0,confidence_manipulation_check,0.6254234417719999
ambiguous:user_ambiguous_060|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_060,ambiguous,0.0,confidence_manipulation_check,0.48452692833816396
ambiguous:user_ambiguous_061|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_061,ambiguous,0.0,confidence_manipulation_check,0.7119647805202476
definite_false:qw_4954|alpha=0|measure=confidence_manipulation_check,definite_false:qw_4954,definite_false,0.0,confidence_manipulation_check,0.29797371653839944
definite_false:dpql_4754|alpha=0|measure=confidence_manipulation_check,definite_false:dpql_4754,definite_false,0.0,confidence_manipulation_check,0.7214529474571464
definite_correct:bb_500|alpha=0|measure=confidence_manipulation_check,definite_correct:bb_500,definite_correct,0.0,confidence_manipulation_check,0.7467121210155029
definite_false:qw_5610|alpha=0|measure=confidence_manipulation_check,definite_false:qw_5610,definite_false,0.0,confidence_manipulation_check,0.7242351208107721
definite_false:dpql_5545|alpha=0|measure=confidence_manipulation_check,definite_false:dpql_5545,definite_false,0.0,confidence_manipulation_check,0.6846224040258675
ambiguous:user_ambiguous_094|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_094,ambiguous,0.0,confidence_manipulation_check,0.6631275095181763
ambiguous:ambigqa_train_3267103377301376828|alpha=0|measure=confidence_manipulation_check,ambiguous:ambigqa_train_3267103377301376828,ambiguous,0.0,confidence_manipulation_check,0.5416130068857457
ambiguous:ambigqa_train_-4829972042995259834|alpha=0|measure=confidence_manipulation_check,ambiguous:ambigqa_train_-4829972042995259834,ambiguous,0.0,confidence_manipulation_check,0.7209844479382355
definite_correct:qb_7271|alpha=0|measure=confidence_manipulation_check,definite_correct:qb_7271,definite_correct,0.0,confidence_manipulation_check,0.7766340812072259
definite_correct:bb_5566|alpha=0|measure=confidence_manipulation_check,definite_correct:bb_5566,definite_correct,0.0,confidence_manipulation_check,0.710917923999341
definite_false:qb_2370|alpha=0|measure=confidence_manipulation_check,definite_false:qb_2370,definite_false,0.0,confidence_manipulation_check,0.45785157243954017
definite_correct:bb_810|alpha=0|measure=confidence_manipulation_check,definite_correct:bb_810,definite_correct,0.0,confidence_manipulation_check,0.7255661692121123
ambiguous:user_ambiguous_019|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_019,ambiguous,0.0,confidence_manipulation_check,0.8039328450406515
ambiguous:user_ambiguous_049|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_049,ambiguous,0.0,confidence_manipulation_check,0.3524256218050141
definite_false:qb_919|alpha=0|measure=confidence_manipulation_check,definite_false:qb_919,definite_false,0.0,confidence_manipulation_check,0.6904771764474276
ambiguous:user_ambiguous_032|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_032,ambiguous,0.0,confidence_manipulation_check,0.6519218074798119
definite_false:qb_355|alpha=0|measure=confidence_manipulation_check,definite_false:qb_355,definite_false,0.0,confidence_manipulation_check,0.7821245428218391
ambiguous:user_ambiguous_005|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_005,ambiguous,0.0,confidence_manipulation_check,0.7824916991491335
definite_correct:tc_955|alpha=0|measure=confidence_manipulation_check,definite_correct:tc_955,definite_correct,0.0,confidence_manipulation_check,0.786711180381343
ambiguous:user_ambiguous_088|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_088,ambiguous,0.0,confidence_manipulation_check,0.5329144436080241
definite_false:qb_5694|alpha=0|measure=confidence_manipulation_check,definite_false:qb_5694,definite_false,0.0,confidence_manipulation_check,0.6747487287182594
ambiguous:user_ambiguous_017|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_017,ambiguous,0.0,confidence_manipulation_check,0.28140085253398867
ambiguous:ambigqa_dev_-2861341002123248407|alpha=0|measure=confidence_manipulation_check,ambiguous:ambigqa_dev_-2861341002123248407,ambiguous,0.0,confidence_manipulation_check,0.5044570546742762
definite_correct:qz_340|alpha=0|measure=confidence_manipulation_check,definite_correct:qz_340,definite_correct,0.0,confidence_manipulation_check,0.8173014560178615
definite_correct:qb_3191|alpha=0|measure=confidence_manipulation_check,definite_correct:qb_3191,definite_correct,0.0,confidence_manipulation_check,0.7828556077410184
ambiguous:user_ambiguous_073|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_073,ambiguous,0.0,confidence_manipulation_check,0.6794024140292549
definite_correct:wh_453|alpha=0|measure=confidence_manipulation_check,definite_correct:wh_453,definite_correct,0.0,confidence_manipulation_check,0.7111868945455853
definite_correct:qw_1068|alpha=0|measure=confidence_manipulation_check,definite_correct:qw_1068,definite_correct,0.0,confidence_manipulation_check,0.8274658363588402
ambiguous:user_ambiguous_027|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_027,ambiguous,0.0,confidence_manipulation_check,0.6430252989255905
definite_correct:qb_2934|alpha=0|measure=confidence_manipulation_check,definite_correct:qb_2934,definite_correct,0.0,confidence_manipulation_check,0.690623217123732
definite_correct:tc_1323|alpha=0|measure=confidence_manipulation_check,definite_correct:tc_1323,definite_correct,0.0,confidence_manipulation_check,0.740106379116608
ambiguous:ambigqa_train_389267376370423320|alpha=0|measure=confidence_manipulation_check,ambiguous:ambigqa_train_389267376370423320,ambiguous,0.0,confidence_manipulation_check,0.6402263377440249
ambiguous:user_ambiguous_033|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_033,ambiguous,0.0,confidence_manipulation_check,0.2765585391491186
definite_false:qb_2899|alpha=0|measure=confidence_manipulation_check,definite_false:qb_2899,definite_false,0.0,confidence_manipulation_check,0.4379171837354079
definite_correct:qw_5716|alpha=0|measure=confidence_manipulation_check,definite_correct:qw_5716,definite_correct,0.0,confidence_manipulation_check,0.6563993517140942
definite_false:qb_9244|alpha=0|measure=confidence_manipulation_check,definite_false:qb_9244,definite_false,0.0,confidence_manipulation_check,0.39245933734055144
definite_false:bb_2489|alpha=0|measure=confidence_manipulation_check,definite_false:bb_2489,definite_false,0.0,confidence_manipulation_check,0.5861134349062923
definite_false:qb_2329|alpha=0|measure=confidence_manipulation_check,definite_false:qb_2329,definite_false,0.0,confidence_manipulation_check,0.3596175622427836
ambiguous:user_ambiguous_039|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_039,ambiguous,0.0,confidence_manipulation_check,0.7277623171159121
ambiguous:ambigqa_train_6622540978806844416|alpha=0|measure=confidence_manipulation_check,ambiguous:ambigqa_train_6622540978806844416,ambiguous,0.0,confidence_manipulation_check,0.6508459812392402
ambiguous:user_ambiguous_007|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_007,ambiguous,0.0,confidence_manipulation_check,0.6877766086751363
definite_correct:qb_3516|alpha=0|measure=confidence_manipulation_check,definite_correct:qb_3516,definite_correct,0.0,confidence_manipulation_check,0.7822658010057694
ambiguous:user_ambiguous_048|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_048,ambiguous,0.0,confidence_manipulation_check,0.6759036562490109
definite_false:qb_3624|alpha=0|measure=confidence_manipulation_check,definite_false:qb_3624,definite_false,0.0,confidence_manipulation_check,0.31169737785239704
definite_false:tc_3120|alpha=0|measure=confidence_manipulation_check,definite_false:tc_3120,definite_false,0.0,confidence_manipulation_check,0.680805614534438
ambiguous:user_ambiguous_055|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_055,ambiguous,0.0,confidence_manipulation_check,0.6290561636476013
ambiguous:user_ambiguous_015|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_015,ambiguous,0.0,confidence_manipulation_check,0.7056687039459575
ambiguous:ambigqa_train_-2840611200472199951|alpha=0|measure=confidence_manipulation_check,ambiguous:ambigqa_train_-2840611200472199951,ambiguous,0.0,confidence_manipulation_check,0.3545243269647471
definite_false:dpql_384|alpha=0|measure=confidence_manipulation_check,definite_false:dpql_384,definite_false,0.0,confidence_manipulation_check,0.3955150452908129
ambiguous:user_ambiguous_081|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_081,ambiguous,0.0,confidence_manipulation_check,0.6631796814166591
ambiguous:user_ambiguous_018|alpha=0|measure=confidence_manipulation_check,ambiguous:user_ambiguous_018,ambiguous,0.0,confidence_manipulation_check,0.7886141042053737
definite_correct:bb_4832|alpha=0|measure=confidence_manipulation_check,definite_correct:bb_4832,definite_correct,0.0,confidence_manipulation_check,0.754529084794774
ambiguous:ambigqa_train_-5327098669371634148|alpha=0|measure=confidence_manipulation_check,ambiguous:ambigqa_train_-5327098669371634148,ambiguous,0.0,confidence_manipulation_check,0.5744463105751492
definite_false:qb_3296|alpha=0|measure=confidence_manipulation_check,definite_false:qb_3296,definite_false,0.0,confidence_manipulation_check,0.3758383559063077
